Month,LocationName,Book,PeakOffPeak,TotalVolume,TotalTradeValue,ForecastCost,ForecastPnL
2025-03-09,France,Origination,Peak,-17198.18,621817.8458,975996.715,-354178.86919999996
2025-03-09,Germany,Origination,OffPeak,27034.22,-1286777.2326,-1286288.1876,-489.0449999999255
2025-03-09,Germany,Origination,Peak,42066.7,-2002204.0063,-2387285.225,385081.2187000001
2025-03-09,Spain,Origination,OffPeak,-31454.52,1539741.6758,1496606.0616,43135.614200000186
2025-03-09,Spain,Origination,Peak,-26743.17,1336081.0593,1517674.8975,-181593.83819999988
2025-03-09,Switzerland,Origination,OffPeak,18879.03,-810608.9823,-898264.2474,87655.26509999996
2025-03-09,Switzerland,Origination,Peak,14001.45,-588496.1037,-794582.2875,206086.1838
2025-03-09,United Kingdom,Origination,OffPeak,-5908.35,278124.7872,281119.29300000006,-2994.5058000000427
2025-03-09,United Kingdom,Origination,Peak,-5005.43,228516.4265,284058.15249999997,-55541.725999999966
2025-03-10,France,Origination,OffPeak,-21313.72,878305.6541,1014106.7975999999,-135801.1434999999
2025-03-10,France,Origination,Peak,-24003.12,971165.6863,1362177.06,-391011.3737000001
2025-03-10,Germany,Origination,OffPeak,28395.79,-1331167.1184,-1351071.6882,19904.56979999994
2025-03-10,Germany,Origination,Peak,29488.45,-1446377.056,-1673469.5375,227092.4815
2025-03-10,Spain,Origination,OffPeak,-14226.67,664809.2378,676904.9586,-12095.72080000001
2025-03-10,Spain,Origination,Peak,-23423.36,1134481.0335,1329275.68,-194794.64650000003
2025-03-10,Switzerland,Origination,OffPeak,27572.84,-1209559.5009,-1311915.7271999998,102356.22629999975
2025-03-10,Switzerland,Origination,Peak,26093.34,-1114144.9282,-1480797.045,366652.11679999996
2025-03-10,United Kingdom,Origination,OffPeak,-11214.8,472621.8641,533600.184,-60978.3199
2025-03-10,United Kingdom,Origination,Peak,-7651.44,308581.2323,434219.22,-125637.9877
2025-03-11,France,Origination,OffPeak,-23191.7,907193.2818,1103461.086,-196267.8041999999
2025-03-11,France,Origination,Peak,-30374.02,1266797.5678,1723725.635,-456928.06719999993
2025-03-11,Germany,Origination,OffPeak,27344.99,-1322757.3811,-1301074.6242,-21682.756900000153
2025-03-11,Germany,Origination,Peak,30773.02,-1474233.2647,-1746368.885,272135.62030000007
2025-03-11,Spain,Origination,OffPeak,-16948.47,865392.7772,806408.2026000001,58984.574599999934
2025-03-11,Spain,Origination,Peak,-25228.16,1220594.9462,1431698.08,-211103.13380000019
2025-03-11,Switzerland,Origination,OffPeak,24960.23,-1071592.3567,-1187607.7434,116015.38670000015
2025-03-11,Switzerland,Origination,Peak,26904.24,-1161518.3483,-1526815.62,365297.27170000016
2025-03-11,United Kingdom,Origination,OffPeak,-10666.46,443953.5085,507510.16679999995,-63556.65829999995
2025-03-11,United Kingdom,Origination,Peak,-12556.64,518873.9952,712589.32,-193715.32479999994
2025-03-12,France,Origination,OffPeak,-17540.36,651737.8055,834570.3287999999,-182832.52329999988
2025-03-12,France,Origination,Peak,-19795.54,777351.3123,1123396.895,-346045.5827
2025-03-12,Germany,Origination,OffPeak,30688.51,-1486222.2863,-1460159.3058,-26062.980500000063
2025-03-12,Germany,Origination,Peak,31759.82,-1544631.3945,-1802369.785,257738.39049999998
2025-03-12,Spain,Origination,OffPeak,-23536.41,1155195.9934,1119862.3878,35333.605600000126
2025-03-12,Spain,Origination,Peak,-26824.4,1324012.5158,1522284.7,-198272.18420000002
2025-03-12,Switzerland,Origination,OffPeak,20223.05,-839560.0901,-962212.7189999999,122652.6288999999
2025-03-12,Switzerland,Origination,Peak,29133.03,-1277444.7118,-1653299.4525000001,375854.7407000002
2025-03-12,United Kingdom,Origination,OffPeak,-10519.97,446532.4925,500540.1726,-54007.6801
2025-03-12,United Kingdom,Origination,Peak,-11206.36,505801.2791,635960.93,-130159.65090000007
2025-03-13,France,Origination,OffPeak,-18136.34,675512.0621,862927.0571999999,-187414.99509999994
2025-03-13,France,Origination,Peak,-25006.74,1030656.5968,1419132.495,-388475.89820000005
2025-03-13,Germany,Origination,OffPeak,31768.92,-1537598.3614,-1511565.2136,-26033.14780000015
2025-03-13,Germany,Origination,Peak,28680.11,-1387164.6011,-1627596.2425,240431.64139999985
2025-03-13,Spain,Origination,OffPeak,-23516.49,1147249.3013,1118914.5942,28334.7071
2025-03-13,Spain,Origination,Peak,-22280.98,1091454.5278,1264445.615,-172991.08719999995
2025-03-13,Switzerland,Origination,OffPeak,25004.28,-1071653.9445,-1189703.6424,118049.69790000003
2025-03-13,Switzerland,Origination,Peak,17357.65,-706472.3058,-985046.6375,278574.3317
2025-03-13,United Kingdom,Origination,OffPeak,-11400.93,426411.4977,542456.2494,-116044.75169999996
2025-03-13,United Kingdom,Origination,Peak,-8863.7,352302.4669,503014.97500000003,-150712.50810000004
2025-03-14,France,Origination,OffPeak,-24402.86,964607.4959,1161088.0788,-196480.58290000004
2025-03-14,France,Origination,Peak,-26857.89,1120980.19,1524185.2575,-403205.0675000001
2025-03-14,Germany,Origination,OffPeak,35928.59,-1734176.3861,-1709482.3122,-24694.07389999996
2025-03-14,Germany,Origination,Peak,29923.07,-1464095.6802,-1698134.2225,234038.54229999986
2025-03-14,Spain,Origination,OffPeak,-18351.33,900634.0291,873156.2814,27477.747700000065
2025-03-14,Spain,Origination,Peak,-26858.86,1318906.2477,1524240.305,-205334.0573
2025-03-14,Switzerland,Origination,OffPeak,23462.99,-1020962.0061,-1116369.0642,95407.05809999991
2025-03-14,Switzerland,Origination,Peak,18687.9,-809985.4888,-1060538.325,250552.8361999999
2025-03-14,United Kingdom,Origination,OffPeak,-7196.79,287205.485,342423.2682,-55217.783200000005
2025-03-14,United Kingdom,Origination,Peak,-9417.03,377139.557,534416.4525,-157276.89550000004
2025-03-15,France,Origination,OffPeak,-16777.75,580444.1948,798285.345,-217841.15019999992
2025-03-15,France,Origination,Peak,-23832.32,953590.1754,1352484.1600000001,-398893.9846000002
2025-03-15,Germany,Origination,OffPeak,32959.26,-1607696.8534,-1568201.5908,-39495.26260000002
2025-03-15,Germany,Origination,Peak,35180.25,-1696540.2237,-1996479.1875,299938.9638
2025-03-15,Spain,Origination,OffPeak,-21223.32,1036565.8707,1009805.5656,26760.305099999998
2025-03-15,Spain,Origination,Peak,-23301.28,1182252.5167,1322347.6400000001,-140095.1233000001
2025-03-15,Switzerland,Origination,OffPeak,22790.46,-982233.2724,-1084370.0868,102136.81439999992
2025-03-15,Switzerland,Origination,Peak,19843.64,-839837.8354,-1126126.57,286288.7346000001
2025-03-15,United Kingdom,Origination,OffPeak,-7057.9,270749.8886,335814.882,-65064.99339999998
2025-03-15,United Kingdom,Origination,Peak,-13210.53,574778.2553,749697.5775,-174919.32220000005
2025-03-16,France,Origination,OffPeak,-24966.17,1043171.891,1187890.3686,-144718.47759999998
2025-03-16,France,Origination,Peak,-24207.7,959495.0259,1373786.975,-414291.9491000001
2025-03-16,Germany,Origination,OffPeak,25837.04,-1226559.829,-1229326.3632,2766.534200000111
2025-03-16,Germany,Origination,Peak,33739.3,-1635061.7527,-1914705.275,279643.52229999984
2025-03-16,Spain,Origination,OffPeak,-21956.32,1086625.1417,1044681.7056,41943.43610000005
2025-03-16,Spain,Origination,Peak,-11831.07,589350.2349,671413.2224999999,-82062.98759999988
2025-03-16,Switzerland,Origination,OffPeak,22946.1,-947888.8774,-1091775.4379999998,143886.56059999985
2025-03-16,Switzerland,Origination,Peak,25000.08,-1085973.0871,-1418754.54,332781.45290000015
2025-03-16,United Kingdom,Origination,OffPeak,-5658.38,170758.1138,269225.7204,-98467.6066
2025-03-16,United Kingdom,Origination,Peak,-7299.76,279162.7772,414261.38,-135098.6028
2025-03-17,France,Origination,OffPeak,-24923.65,933087.4999,1185867.267,-252779.76709999994
2025-03-17,France,Origination,Peak,-29131.48,1223244.2423,1653211.49,-429967.24769999995
2025-03-17,Germany,Origination,OffPeak,37490.54,-1820376.0623,-1783799.8932,-36576.16910000006
2025-03-17,Germany,Origination,Peak,32737.01,-1641878.0065,-1857825.3175,215947.311
2025-03-17,Spain,Origination,OffPeak,-24397.84,1152733.5995,1160849.2272,-8115.62770000007
2025-03-17,Spain,Origination,Peak,-24214.53,1146549.5283,1374174.5775,-227625.0492
2025-03-17,Switzerland,Origination,OffPeak,26632.15,-1225756.9433,-1267157.697,41400.7537
2025-03-17,Switzerland,Origination,Peak,29121.06,-1332137.9553,-1652620.155,320482.1997
2025-03-17,United Kingdom,Origination,OffPeak,-13563.51,599654.988,645351.8058,-45696.81779999996
2025-03-17,United Kingdom,Origination,Peak,-13684.45,593689.6328,776592.5375,-182902.90469999996
2025-03-18,France,Origination,OffPeak,-25987.38,1030066.4807,1236479.5403999998,-206413.05969999987
2025-03-18,France,Origination,Peak,-23028.03,923385.3067,1306840.7025,-383455.39579999994
2025-03-18,Germany,Origination,OffPeak,31076.68,-1500118.2972,-1478628.4344,-21489.862800000003
2025-03-18,Germany,Origination,Peak,33239.21,-1591254.1479,-1886325.1675,295071.0196
2025-03-18,Spain,Origination,OffPeak,-22832.29,1110429.1008,1086360.3582,24068.742599999998
2025-03-18,Spain,Origination,Peak,-23687.71,1161332.3284,1344277.5425,-182945.21409999998
2025-03-18,Switzerland,Origination,OffPeak,25644.07,-1164037.5042,-1220144.8506,56107.34639999992
2025-03-18,Switzerland,Origination,Peak,23303.64,-1056429.9511,-1322481.57,266051.6189000001
2025-03-18,United Kingdom,Origination,OffPeak,-14127.13,613819.8856,672168.8454,-58348.95979999995
2025-03-18,United Kingdom,Origination,Peak,-7574.66,294090.4357,429861.95499999996,-135771.51929999999
2025-03-19,France,Origination,OffPeak,-23431.99,927559.07,1114894.0842,-187335.01419999998
2025-03-19,France,Origination,Peak,-27299.29,1129828.6401,1549234.7075,-419406.06740000006
2025-03-19,Germany,Origination,OffPeak,29524.66,-1429576.6349,-1404783.3228,-24793.31209999998
2025-03-19,Germany,Origination,Peak,33975.41,-1637553.4322,-1928104.5175,290551.08530000015
2025-03-19,Spain,Origination,OffPeak,-24200.85,1192607.8348,1151476.443,41131.3918000001
2025-03-19,Spain,Origination,Peak,-33251.59,1589462.6519,1887027.7325,-297565.0806
2025-03-19,Switzerland,Origination,OffPeak,27971.74,-1263953.6946,-1330895.3891999999,66941.69459999981
2025-03-19,Switzerland,Origination,Peak,25352.87,-1151655.4468,-1438775.3725,287119.9257
2025-03-19,United Kingdom,Origination,OffPeak,-13282.89,562419.6726,631999.9062,-69580.23359999992
2025-03-19,United Kingdom,Origination,Peak,-13744.41,593126.9317,779995.2675,-186868.3358
2025-03-20,France,Origination,OffPeak,-20834.29,807474.5795,991295.5181999999,-183820.93869999994
2025-03-20,France,Origination,Peak,-23667.93,927735.8688,1343155.0275,-415419.1587
2025-03-20,Germany,Origination,OffPeak,25578.31,-1242213.0715,-1217015.9897999999,-25197.081700000213
2025-03-20,Germany,Origination,Peak,33330.06,-1605788.834,-1891480.905,285692.071
2025-03-20,Spain,Origination,OffPeak,-25541.82,1294425.9279,1215279.7956,79146.13229999994
2025-03-20,Spain,Origination,Peak,-23494.31,1173265.2657,1333302.0925,-160036.82679999992
2025-03-20,Switzerland,Origination,OffPeak,18773.84,-847186.1999,-893259.3071999999,46073.107299999916
2025-03-20,Switzerland,Origination,Peak,29309.79,-1358247.3297,-1663330.5825,305083.25280000013
2025-03-20,United Kingdom,Origination,OffPeak,-16314.59,723449.7217,776248.1921999999,-52798.47049999994
2025-03-20,United Kingdom,Origination,Peak,-9809.18,375403.868,556670.965,-181267.09699999995
2025-03-21,France,Origination,OffPeak,-20390.78,702581.4793,970193.3123999999,-267611.83309999993
2025-03-21,France,Origination,Peak,-23744.75,940603.5871,1347514.5625,-406910.9754
2025-03-21,Germany,Origination,OffPeak,28521.95,-1404385.1708,-1357074.381,-47310.78979999991
2025-03-21,Germany,Origination,Peak,30501.8,-1475606.55,-1730977.15,255370.59999999986
2025-03-21,Spain,Origination,OffPeak,-24643.64,1233299.704,1172544.3912,60755.312799999956
2025-03-21,Spain,Origination,Peak,-23204.69,1128577.4789,1316866.1575,-188288.67859999998
2025-03-21,Switzerland,Origination,OffPeak,26559.85,-1213371.8285,-1263717.663,50345.83449999988
2025-03-21,Switzerland,Origination,Peak,19562.46,-876523.7709,-1110169.605,233645.83409999998
2025-03-21,United Kingdom,Origination,OffPeak,-12171.15,508475.2901,579103.3169999999,-70628.02689999994
2025-03-21,United Kingdom,Origination,Peak,-13330.96,612177.113,756531.98,-144354.86699999997
2025-03-22,France,Origination,OffPeak,-23472.66,898794.4814,1116829.1628,-218034.6814
2025-03-22,France,Origination,Peak,-27408.3,1125813.8879,1555421.025,-429607.13709999993
2025-03-22,Germany,Origination,OffPeak,32571.72,-1592229.0021,-1549762.4375999998,-42466.564500000095
2025-03-22,Germany,Origination,Peak,28602.04,-1423621.3863,-1623165.77,199544.38370000012
2025-03-22,Spain,Origination,OffPeak,-23477.04,1157472.5238,1117037.5632,40434.96060000011
2025-03-22,Spain,Origination,Peak,-26252.94,1303726.7648,1489854.345,-186127.58019999997
2025-03-22,Switzerland,Origination,OffPeak,26320.87,-1195252.3007,-1252346.9945999999,57094.69389999984
2025-03-22,Switzerland,Origination,Peak,25407.17,-1158521.6797,-1441856.8975,283335.2178
2025-03-22,United Kingdom,Origination,OffPeak,-10826.55,455564.5353,515127.24899999995,-59562.713699999964
2025-03-22,United Kingdom,Origination,Peak,-14314.29,657545.2256,812335.9575,-154790.7319
2025-03-23,France,Origination,OffPeak,-21613.15,807615.3371,1028353.677,-220738.33990000002
2025-03-23,France,Origination,Peak,-26776.68,1087024.6009,1519576.59,-432551.9891000001
2025-03-23,Germany,Origination,OffPeak,27947.66,-1370832.2571,-1329749.6628,-41082.5943
2025-03-23,Germany,Origination,Peak,22301.11,-1135031.4377,-1265587.9925,130556.55480000004
2025-03-23,Spain,Origination,OffPeak,-16764.15,814109.7014,797638.257,16471.444400000037
2025-03-23,Spain,Origination,Peak,-13138.44,583067.4324,745606.47,-162539.03759999992
2025-03-23,Switzerland,Origination,OffPeak,22398.96,-1004017.1382,-1065742.5167999999,61725.37859999982
2025-03-23,Switzerland,Origination,Peak,29868.15,-1356349.2412,-1695017.5125,338668.2712999999
2025-03-23,United Kingdom,Origination,OffPeak,-11306.44,470915.4425,537960.4151999999,-67044.97269999993
2025-03-23,United Kingdom,Origination,Peak,-6206.56,240534.245,352222.28,-111688.03500000003
2025-03-24,France,Origination,OffPeak,-21713.84,831403.5677,1033144.5072,-201740.93949999998
2025-03-24,France,Origination,Peak,-27655.63,1167429.2338,1569457.0025,-402027.7686999999
2025-03-24,Germany,Origination,OffPeak,28189.3,-1367648.2507,-1341246.8939999999,-26401.35670000012
2025-03-24,Germany,Origination,Peak,25520.33,-1248103.5491,-1448278.7275,200175.1784000001
2025-03-24,Spain,Origination,OffPeak,-25233.66,1225728.9057,1200617.5428,25111.362900000066
2025-03-24,Spain,Origination,Peak,-18825.38,943434.9795,1068340.315,-124905.33549999993
2025-03-24,Switzerland,Origination,OffPeak,24681.03,-1092502.7963,-1174323.4074,81820.61109999986
2025-03-24,Switzerland,Origination,Peak,20840.62,-911326.939,-1182705.185,271378.24600000004
2025-03-24,United Kingdom,Origination,OffPeak,-21682.23,974567.3131,1031640.5033999999,-57073.1902999999
2025-03-24,United Kingdom,Origination,Peak,-18605.97,781027.9868,1055888.7974999999,-274860.8106999999
2025-03-25,France,Origination,OffPeak,-30014.4,1265308.4233,1428085.152,-162776.7287000001
2025-03-25,France,Origination,Peak,-23070.91,943837.763,1309274.1425,-365436.37950000004
2025-03-25,Germany,Origination,OffPeak,27584.55,-1364263.3362,-1312472.889,-51790.44720000005
2025-03-25,Germany,Origination,Peak,24251.52,-1193672.8023,-1376273.76,182600.9576999999
2025-03-25,Spain,Origination,OffPeak,-17174.8,874829.4624,817176.9839999999,57652.47840000002
2025-03-25,Spain,Origination,Peak,-22770.74,1103524.017,1292239.495,-188715.47800000012
2025-03-25,Switzerland,Origination,OffPeak,19636.46,-847145.4705,-934302.7668,87157.29629999993
2025-03-25,Switzerland,Origination,Peak,18429.0,-783581.0275,-1045845.75,262264.72250000003
2025-03-25,United Kingdom,Origination,OffPeak,-20602.02,919139.322,980244.1116,-61104.7895999999
2025-03-25,United Kingdom,Origination,Peak,-10498.37,407825.7135,595782.4974999999,-187956.78399999993
2025-03-26,France,Origination,OffPeak,-19380.9,674142.4507,922143.222,-248000.7712999999
2025-03-26,France,Origination,Peak,-10824.74,279927.3983,614303.9950000001,-334376.5967000001
2025-03-26,Germany,Origination,OffPeak,24841.67,-1239045.498,-1181966.6586,-57078.83939999994
2025-03-26,Germany,Origination,Peak,29241.73,-1407364.7439,-1659468.1775,252103.4336000001
2025-03-26,Spain,Origination,OffPeak,-19358.87,954526.6846,921095.0345999999,33431.65000000014
2025-03-26,Spain,Origination,Peak,-21911.97,1059223.3809,1243504.2974999999,-184280.91659999988
2025-03-26,Switzerland,Origination,OffPeak,15653.4,-664335.9865,-744788.772,80452.7855
2025-03-26,Switzerland,Origination,Peak,18893.4,-807022.4337,-1072200.45,265178.0162999999
2025-03-26,United Kingdom,Origination,OffPeak,-13624.33,578833.874,648245.6214,-69411.7474
2025-03-26,United Kingdom,Origination,Peak,-18892.55,832561.061,1072152.2125,-239591.15149999992
2025-03-27,France,Origination,OffPeak,-24935.32,1041946.2276,1186422.5255999998,-144476.29799999984
2025-03-27,France,Origination,Peak,-26862.0,1084588.0765,1524418.5,-439830.42350000003
2025-03-27,Germany,Origination,OffPeak,27349.18,-1324946.2229,-1301273.9844,-23672.238499999978
2025-03-27,Germany,Origination,Peak,25960.1,-1248943.7251,-1473235.675,224291.94990000012
2025-03-27,Spain,Origination,OffPeak,-17800.69,863174.6856,846956.8302,16217.8554
2025-03-27,Spain,Origination,Peak,-32299.98,1581827.8183,1833023.865,-251196.04670000006
2025-03-27,Switzerland,Origination,OffPeak,9956.94,-371359.9734,-473751.20519999997,102391.23179999995
2025-03-27,Switzerland,Origination,Peak,13534.06,-555970.8503,-768057.905,212087.05469999998
2025-03-27,United Kingdom,Origination,OffPeak,-20108.14,949752.8772,956745.3012,-6992.423999999999
2025-03-27,United Kingdom,Origination,Peak,-14292.77,645910.3521,811114.6975,-165204.3454
2025-03-28,France,Origination,OffPeak,-21800.18,874243.2454,1037252.5643999999,-163009.3189999999
2025-03-28,France,Origination,Peak,-22204.78,828762.7815,1260121.265,-431358.48349999986
2025-03-28,Germany,Origination,OffPeak,21931.12,-1075501.8553,-1043482.6896,-32019.165699999896
2025-03-28,Germany,Origination,Peak,27296.8,-1337804.7164,-1549093.4,211288.68359999987
2025-03-28,Spain,Origination,OffPeak,-21847.74,1078555.3714,1039515.4691999999,39039.90220000013
2025-03-28,Spain,Origination,Peak,-27892.95,1359850.663,1582924.9124999999,-223074.24949999992
2025-03-28,Switzerland,Origination,OffPeak,12545.54,-524049.8176,-596916.7932,72866.97559999995
2025-03-28,Switzerland,Origination,Peak,17846.38,-773346.0649,-1012782.0650000001,239436.00010000006
2025-03-28,United Kingdom,Origination,OffPeak,-18029.92,801694.1869,857863.5936,-56169.40670000005
2025-03-28,United Kingdom,Origination,Peak,-21880.83,969576.2716,1241737.1025,-272160.83090000006
2025-03-29,France,Origination,OffPeak,-13969.68,459190.3939,664677.3744,-205486.98049999995
2025-03-29,France,Origination,Peak,-22065.63,867304.9054,1252224.5025,-384919.5970999999
2025-03-29,Germany,Origination,OffPeak,29294.16,-1428317.1074,-1393816.1328,-34500.974600000074
2025-03-29,Germany,Origination,Peak,25496.47,-1255784.3389,-1446924.6724999999,191140.33359999978
2025-03-29,Spain,Origination,OffPeak,-34114.17,1662218.5344,1623152.2086,39066.32579999999
2025-03-29,Spain,Origination,Peak,-18697.83,888988.6696,1061101.8525,-172113.1829
2025-03-29,Switzerland,Origination,OffPeak,22536.97,-1000115.7162,-1072309.0326,72193.31640000001
2025-03-29,Switzerland,Origination,Peak,18149.07,-778174.5629,-1029959.7225,251785.1596
2025-03-29,United Kingdom,Origination,OffPeak,-24253.6,1104185.0571,1153986.288,-49801.23089999985
2025-03-29,United Kingdom,Origination,Peak,-28117.58,1283814.9114,1595672.665,-311857.75359999994
2025-03-30,France,Origination,OffPeak,-19912.78,809900.3603,947450.0724,-137549.7121
2025-03-30,France,Origination,Peak,-23961.99,952383.1162,1359842.9324999999,-407459.81629999983
2025-03-30,Germany,Origination,OffPeak,21964.54,-1087704.1921,-1045072.8132,-42631.37890000013
2025-03-30,Germany,Origination,Peak,21479.89,-1106747.7918,-1218983.7575,112235.96570000006
2025-03-30,Spain,Origination,OffPeak,-14834.31,732634.6254,705816.4698,26818.155600000056
2025-03-30,Spain,Origination,Peak,-22567.13,1114184.5429,1280684.6275,-166500.08459999994
2025-03-30,Switzerland,Origination,OffPeak,8083.59,-292944.5567,-384617.2122,91672.6555
2025-03-30,Switzerland,Origination,Peak,21747.32,-930627.0415,-1234160.4100000001,303533.3685000001
2025-03-30,United Kingdom,Origination,OffPeak,-17845.04,801811.9174,849067.0032,-47255.0858
2025-03-30,United Kingdom,Origination,Peak,-19032.62,839788.575,1080101.185,-240312.6100000001
2025-03-31,France,Origination,OffPeak,-25989.39,1069151.9452,1236575.1761999999,-167423.2309999999
2025-03-31,France,Origination,Peak,-33223.17,1412262.3336,1885414.8975,-473152.56389999995
2025-03-31,Germany,Origination,OffPeak,31932.27,-1517885.889,-1519337.4065999999,1451.5175999999046
2025-03-31,Germany,Origination,Peak,23586.26,-1120923.4892,-1338520.2550000001,217596.76580000017
2025-03-31,Spain,Origination,OffPeak,-24385.45,1221790.1794,1160259.711,61530.46840000013
2025-03-31,Spain,Origination,Peak,-25935.01,1280071.7669,1471811.8175000001,-191740.0506000002
2025-03-31,Switzerland,Origination,OffPeak,15278.2,-629652.7805,-726936.756,97283.97550000006
2025-03-31,Switzerland,Origination,Peak,12090.67,-459805.042,-686145.5225000001,226340.48050000006
2025-03-31,United Kingdom,Origination,OffPeak,-10300.24,422862.3161,490085.4192,-67223.10310000001
2025-03-31,United Kingdom,Origination,Peak,-2006.99,15625.1196,113896.68250000007,-98271.56290000006
2025-04-01,France,Origination,OffPeak,-18170.75,685840.338,811505.695,-125665.35699999996
2025-04-01,France,Origination,Peak,-18795.82,702187.685,1134139.7788,-431952.0937999999
2025-04-01,Germany,Origination,OffPeak,8833.67,-507366.9575,-394511.70220000006,-112855.25529999996
2025-04-01,Germany,Origination,Peak,18234.58,-931631.7981,-1100274.5572000002,168642.75910000014
2025-04-01,Spain,Origination,OffPeak,12697.33,-550412.0417,-567062.7577999999,16650.71609999996
2025-04-01,Spain,Origination,Peak,11871.71,-484625.4451,-716338.9814,231713.53630000004
2025-04-01,Switzerland,Origination,OffPeak,-29450.46,1490073.0589,1315257.5436,174815.5153000001
2025-04-01,Switzerland,Origination,Peak,-31938.04,1606858.9976,1927141.3336000002,-320282.33600000036
2025-04-01,United Kingdom,Origination,OffPeak,-18602.62,805429.5856,830793.0092,-25363.42359999998
2025-04-01,United Kingdom,Origination,Peak,-15774.97,690653.3032,951861.6898,-261208.38660000009
2025-04-02,France,Origination,OffPeak,-20366.51,829455.5742,909568.3366,-80112.7624
2025-04-02,France,Origination,Peak,-13100.53,383293.3147,790485.9802,-407192.6655
2025-04-02,Germany,Origination,OffPeak,16177.97,-824897.5969,-722508.1402,-102389.45669999998
2025-04-02,Germany,Origination,Peak,12585.89,-615665.0467,-759432.6026000001,143767.55590000015
2025-04-02,Spain,Origination,OffPeak,2888.78,-44849.2288,-129012.9148,84163.686
2025-04-02,Spain,Origination,Peak,9473.43,-352790.7274,-571626.7662,218836.03879999998
2025-04-02,Switzerland,Origination,OffPeak,-25076.36,1277517.5739,1119910.2375999999,157607.33630000008
2025-04-02,Switzerland,Origination,Peak,-32177.83,1613027.3421,1941610.2622000002,-328582.9201000002
2025-04-02,United Kingdom,Origination,OffPeak,-21321.56,988877.5232,952220.8695999999,36656.653600000194
2025-04-02,United Kingdom,Origination,Peak,-18017.1,798455.4816,1087151.814,-288696.33239999996
2025-04-03,France,Origination,OffPeak,-14600.45,496959.0085,652056.097,-155097.08849999995
2025-04-03,France,Origination,Peak,-19325.91,667956.3783,1166125.4094,-498169.0311
2025-04-03,Germany,Origination,OffPeak,17435.49,-905682.7229,-778668.9833999999,-127013.73950000014
2025-04-03,Germany,Origination,Peak,20413.94,-1028756.9147,-1231777.1396,203020.22490000015
2025-04-03,Spain,Origination,OffPeak,17903.21,-781100.8895,-799557.3585999999,18456.46909999987
2025-04-03,Spain,Origination,Peak,5927.39,-175824.4058,-357658.7126,181834.30680000002
2025-04-03,Switzerland,Origination,OffPeak,-30422.44,1520204.0449,1358666.1704,161537.87450000015
2025-04-03,Switzerland,Origination,Peak,-27572.78,1391121.2591,1663741.5452,-272620.28610000014
2025-04-03,United Kingdom,Origination,OffPeak,-13827.18,573698.8767,617521.8587999999,-43822.98209999991
2025-04-03,United Kingdom,Origination,Peak,-14733.16,658608.1662,888998.8744000001,-230390.7082000001
2025-04-04,France,Origination,OffPeak,-14426.02,442361.6836,644266.0532,-201904.36959999998
2025-04-04,France,Origination,Peak,-16491.31,543947.4646,995085.6454,-451138.1808000001
2025-04-04,Germany,Origination,OffPeak,10593.66,-541334.9188,-473112.85559999995,-68222.06320000003
2025-04-04,Germany,Origination,Peak,11778.91,-580598.4089,-710739.4294,130141.02049999998
2025-04-04,Spain,Origination,OffPeak,9756.49,-372196.1678,-435724.84339999995,63528.67559999996
2025-04-04,Spain,Origination,Peak,17353.53,-706558.5018,-1047112.0002000001,340553.49840000016
2025-04-04,Switzerland,Origination,OffPeak,-26368.31,1335046.8501,1177608.7245999998,157438.12550000008
2025-04-04,Switzerland,Origination,Peak,-31239.2,1579431.3977,1884973.328,-305541.9302999999
2025-04-04,United Kingdom,Origination,OffPeak,-20579.93,948764.8335,919099.6738,29665.15969999996
2025-04-04,United Kingdom,Origination,Peak,-17338.32,767941.8835,1046194.2288,-278252.34530000004
2025-04-05,France,Origination,OffPeak,-14000.45,467887.888,625260.097,-157372.20899999997
2025-04-05,France,Origination,Peak,-8462.38,221785.5736,510620.0092000001,-288834.4356000001
2025-04-05,Germany,Origination,OffPeak,7948.24,-408845.9888,-354968.3984,-53877.59039999999
2025-04-05,Germany,Origination,Peak,14844.01,-800197.4647,-895687.5634000001,95490.09870000009
2025-04-05,Spain,Origination,OffPeak,10346.25,-374376.4423,-462063.525,87687.08270000003
2025-04-05,Spain,Origination,Peak,12633.56,-529819.598,-762309.0104,232489.41240000003
2025-04-05,Switzerland,Origination,OffPeak,-17848.03,920215.9729,797093.0197999999,123122.95310000016
2025-04-05,Switzerland,Origination,Peak,-25925.87,1307666.8019,1564366.9958000001,-256700.19390000007
2025-04-05,United Kingdom,Origination,OffPeak,-8785.39,324432.5684,392355.5174,-67922.94900000002
2025-04-05,United Kingdom,Origination,Peak,-14726.4,677017.1576,888590.976,-211573.8184
2025-04-06,France,Origination,OffPeak,-17718.33,596536.8113,791300.6178,-194763.80650000006
2025-04-06,France,Origination,Peak,-20648.79,744041.4586,1245947.9886,-501906.53
2025-04-06,Germany,Origination,OffPeak,15573.93,-804850.8027,-695531.7137999999,-109319.08890000009
2025-04-06,Germany,Origination,Peak,5838.43,-283481.0943,-352290.8662,68809.77189999999
2025-04-06,Spain,Origination,OffPeak,6895.28,-225856.8641,-307943.2048,82086.3407
2025-04-06,Spain,Origination,Peak,14760.78,-593731.8755,-890665.4652,296933.5897
2025-04-06,Switzerland,Origination,OffPeak,-27777.52,1395255.4427,1240544.0432,154711.39950000006
2025-04-06,Switzerland,Origination,Peak,-27031.34,1382767.4289,1631071.0556,-248303.62670000014
