Month,LocationName,Book,PeakOffPeak,TotalVolume,TotalTradeValue,ForecastCost,ForecastPnL
2025-03-04,Germany,Spec,OffPeak,33395.79,-1534425.6802,-1588971.6882,54546.007999999914
2025-03-04,Germany,Spec,Peak,40021.06,-1898860.2908,-2271195.155,372334.8641999997
2025-03-04,Spain,Spec,OffPeak,7920.36,-331316.0919,-376850.7288,45534.63689999998
2025-03-04,Spain,Spec,Peak,5366.24,-227644.4862,-304534.12,76889.63379999998
2025-03-04,Switzerland,Spec,OffPeak,-47196.33,2235033.5134,2245601.3814,-10567.867999999784
2025-03-04,Switzerland,Spec,Peak,-47926.54,2250021.975,2719831.145,-469809.1699999999
2025-03-04,United Kingdom,Spec,OffPeak,-41759.49,2015554.7723,1986916.5341999999,28638.23810000019
2025-03-04,United Kingdom,Spec,Peak,-36401.93,1755384.9747,2065809.5275,-310424.5528000002
2025-03-05,France,Spec,OffPeak,4821.3,-391796.6691,-229397.454,-162399.2151
2025-03-05,France,Spec,Peak,13334.93,-797858.4658,-756757.2775,-41101.18830000004
2025-03-05,Germany,Spec,OffPeak,31724.49,-1437534.203,-1509451.2341999998,71917.03119999985
2025-03-05,Germany,Spec,Peak,36244.29,-1707613.8241,-2056863.4575,349249.63339999993
2025-03-05,Spain,Spec,OffPeak,7660.2,-329377.7953,-364472.316,35094.520699999994
2025-03-05,Spain,Spec,Peak,4141.31,-154422.983,-235019.34250000003,80596.35950000002
2025-03-05,Switzerland,Spec,OffPeak,-47264.11,2220235.0957,2248826.3537999997,-28591.258099999744
2025-03-05,Switzerland,Spec,Peak,-43554.07,2099755.2607,2471693.4725,-371938.21180000016
2025-03-05,United Kingdom,Spec,OffPeak,-28357.85,1341898.6627,1349266.503,-7367.84030000004
2025-03-05,United Kingdom,Spec,Peak,-31301.99,1501059.0854,1776387.9325,-275328.84710000013
2025-03-06,France,Spec,OffPeak,16733.02,-959349.2299,-796157.0915999999,-163192.1383000001
2025-03-06,France,Spec,Peak,10084.11,-616959.121,-572273.2425,-44685.87849999999
2025-03-06,Germany,Spec,OffPeak,34955.29,-1640670.6302,-1663172.6982,22502.06799999997
2025-03-06,Germany,Spec,Peak,30148.92,-1396588.8184,-1710951.21,314362.3916
2025-03-06,Spain,Spec,OffPeak,15335.48,-681076.1472,-729662.1383999999,48585.99119999993
2025-03-06,Spain,Spec,Peak,5700.9,-223988.4627,-323526.07499999995,99537.61229999995
2025-03-06,Switzerland,Spec,OffPeak,-48142.13,2282366.2535,2290602.5453999997,-8236.291899999604
2025-03-06,Switzerland,Spec,Peak,-47186.82,2245797.5673,2677852.035,-432054.4676999999
2025-03-06,United Kingdom,Spec,OffPeak,-28993.49,1368999.8577,1379510.2541999999,-10510.396499999799
2025-03-06,United Kingdom,Spec,Peak,-29992.2,1418214.4346,1702057.35,-283842.91540000006
2025-03-07,France,Spec,OffPeak,12160.09,-741387.8201,-578577.0822,-162810.73790000007
2025-03-07,France,Spec,Peak,8685.87,-551671.8089,-492923.12249999994,-58748.686400000006
2025-03-07,Germany,Spec,OffPeak,31902.3,-1487857.6679,-1517911.434,30053.76609999989
2025-03-07,Germany,Spec,Peak,35887.51,-1684935.3918,-2036616.1925,351680.8006999998
2025-03-07,Spain,Spec,OffPeak,10296.65,-469643.5625,-489914.607,20271.044500000018
2025-03-07,Spain,Spec,Peak,10415.59,-445430.9709,-591084.7325,145653.76160000003
2025-03-07,Switzerland,Spec,OffPeak,-44980.38,2110304.6732,2140166.4804,-29861.80719999969
2025-03-07,Switzerland,Spec,Peak,-47705.38,2252869.4883,2707280.315,-454410.8267000001
2025-03-07,United Kingdom,Spec,OffPeak,-22258.05,1044834.8137,1059038.0189999999,-14203.205299999798
2025-03-07,United Kingdom,Spec,Peak,-32087.95,1545177.93,1820991.1625,-275813.23250000016
2025-03-08,France,Spec,OffPeak,15856.15,-864807.4704,-754435.617,-110371.85340000002
2025-03-08,France,Spec,Peak,16156.65,-920200.8749,-916889.8875,-3310.9874000001
2025-03-08,Germany,Spec,OffPeak,36624.47,-1730489.1025,-1742592.2826,12103.180099999998
2025-03-08,Germany,Spec,Peak,33015.02,-1552958.9422,-1873602.385,320643.4428000001
2025-03-08,Spain,Spec,OffPeak,10644.1,-462207.3672,-506446.27799999993,44238.910799999954
2025-03-08,Spain,Spec,Peak,14226.28,-659706.1525,-807341.39,147635.23750000005
2025-03-08,Switzerland,Spec,OffPeak,-50450.66,2389706.9635,2400442.4028,-10735.439299999736
2025-03-08,Switzerland,Spec,Peak,-44176.51,2102241.4184,2507016.9425,-404775.52410000004
2025-03-08,United Kingdom,Spec,OffPeak,-31760.35,1524211.9927,1511157.453,13054.539700000081
2025-03-08,United Kingdom,Spec,Peak,-31934.28,1532862.426,1812270.3900000001,-279407.96400000015
2025-03-09,France,Spec,OffPeak,13574.99,-818129.0519,-645898.0242,-172231.02769999998
2025-03-09,France,Spec,Peak,10584.15,-657527.7631,-600650.5125000001,-56877.25059999991
2025-03-09,Germany,Spec,OffPeak,34277.16,-1593125.7776,-1630907.2728,37781.495200000005
2025-03-09,Germany,Spec,Peak,32952.65,-1530476.1645,-1870062.8875,339586.723
2025-03-09,Spain,Spec,OffPeak,15448.52,-724916.8635,-735040.5815999999,10123.71809999994
2025-03-09,Spain,Spec,Peak,12422.99,-551855.3751,-705004.6825,153149.30740000005
2025-03-09,Switzerland,Spec,OffPeak,-46827.2,2203097.2766,2228038.176,-24940.899399999995
2025-03-09,Switzerland,Spec,Peak,-45170.84,2095682.6327,2563445.17,-467762.53729999997
2025-03-09,United Kingdom,Spec,OffPeak,-33936.03,1621226.8871,1614676.3074,6550.579699999886
2025-03-09,United Kingdom,Spec,Peak,-27285.57,1328191.4923,1548456.0975,-220264.60519999987
2025-03-10,France,Spec,OffPeak,5626.52,-433494.1597,-267709.82159999997,-165784.33810000005
2025-03-10,France,Spec,Peak,9342.12,-602609.7571,-530165.3099999999,-72444.4471000001
2025-03-10,Germany,Spec,OffPeak,30739.7,-1439381.1016,-1462594.926,23213.82440000004
2025-03-10,Germany,Spec,Peak,32842.66,-1540856.0765,-1863820.9549999998,322964.8784999999
2025-03-10,Spain,Spec,OffPeak,8602.63,-358432.2694,-409313.13539999997,50880.86599999998
2025-03-10,Spain,Spec,Peak,4772.02,-156603.394,-270812.135,114208.74100000001
2025-03-10,Switzerland,Spec,OffPeak,-55174.64,2612336.5861,2625209.3712,-12872.78509999998
2025-03-10,Switzerland,Spec,Peak,-48005.04,2271648.6936,2724286.02,-452637.32640000014
2025-03-10,United Kingdom,Spec,OffPeak,-26330.06,1320948.9468,1252784.2548,68164.69200000004
2025-03-10,United Kingdom,Spec,Peak,-22184.68,1100693.3903,1258980.59,-158287.1997
2025-03-11,France,Spec,OffPeak,10708.59,-655780.8312,-509514.7122,-146266.119
2025-03-11,France,Spec,Peak,13911.46,-835831.1569,-789475.355,-46355.80189999996
2025-03-11,Germany,Spec,OffPeak,40113.21,-1861127.5491,-1908586.5318,47458.98270000005
2025-03-11,Germany,Spec,Peak,29925.92,-1377124.1326,-1698295.96,321171.82740000007
2025-03-11,Spain,Spec,OffPeak,13523.67,-629290.3575,-643456.2186,14165.86109999998
2025-03-11,Spain,Spec,Peak,15146.68,-692884.752,-859574.09,166689.338
2025-03-11,Switzerland,Spec,OffPeak,-55319.73,2704137.7428,2632112.7534,72024.98940000031
2025-03-11,Switzerland,Spec,Peak,-54954.41,2685806.2526,3118662.7675,-432856.5149000003
2025-03-11,United Kingdom,Spec,OffPeak,-22860.12,1081583.9891,1087684.5096,-6100.520500000101
2025-03-11,United Kingdom,Spec,Peak,-17499.06,831892.6642,993071.655,-161178.99080000003
2025-03-12,France,Spec,OffPeak,7191.08,-459360.4458,-342151.5863999999,-117208.85940000007
2025-03-12,France,Spec,Peak,8844.3,-575717.5112,-501914.025,-73803.48619999993
2025-03-12,Germany,Spec,OffPeak,35021.99,-1660057.4926,-1666346.2841999999,6288.79159999988
2025-03-12,Germany,Spec,Peak,33282.14,-1552591.7718,-1888761.445,336169.6732000001
2025-03-12,Spain,Spec,OffPeak,12620.75,-559829.9948,-600495.285,40665.29020000005
2025-03-12,Spain,Spec,Peak,9300.17,-431282.6711,-527784.6475,96501.97639999999
2025-03-12,Switzerland,Spec,OffPeak,-44586.76,2093915.2954,2121438.0408,-27522.74540000013
2025-03-12,Switzerland,Spec,Peak,-41768.1,1960984.0672,2370339.675,-409355.6077999999
2025-03-12,United Kingdom,Spec,OffPeak,-16628.72,786469.805,791194.4976,-4724.692599999951
2025-03-12,United Kingdom,Spec,Peak,-14466.43,690635.4904,820969.9025,-130334.41209999996
2025-03-13,France,Spec,OffPeak,15443.19,-892158.458,-734786.9801999999,-157371.4778000001
2025-03-13,France,Spec,Peak,9735.83,-612508.5285,-552508.3525,-60000.17599999998
2025-03-13,Germany,Spec,OffPeak,41068.08,-1933943.5738,-1954019.2463999998,20075.672599999933
2025-03-13,Germany,Spec,Peak,34313.19,-1605188.9679,-1947273.5325,342084.5645999999
2025-03-13,Spain,Spec,OffPeak,18323.58,-816988.4127,-871835.9364,54847.52370000002
2025-03-13,Spain,Spec,Peak,16551.38,-736652.4868,-939290.8150000001,202638.3282000001
2025-03-13,Switzerland,Spec,OffPeak,-43660.35,2058615.9284,2077359.453,-18743.524599999888
2025-03-13,Switzerland,Spec,Peak,-49834.57,2347939.4818,2828111.8475,-480172.36569999997
2025-03-13,United Kingdom,Spec,OffPeak,-18697.48,885609.5005,889626.0984,-4016.5979000000516
2025-03-13,United Kingdom,Spec,Peak,-23618.03,1118741.2143,1340323.2025,-221581.9881999998
2025-03-14,France,Spec,OffPeak,17855.01,-1003594.293,-849541.3757999999,-154052.91720000003
2025-03-14,France,Spec,Peak,8710.87,-554082.3417,-494341.87249999994,-59740.46920000005
2025-03-14,Germany,Spec,OffPeak,41548.14,-1924661.4298,-1976860.5011999998,52199.07139999978
2025-03-14,Germany,Spec,Peak,36788.31,-1735283.6428,-2087736.5925,352452.9497
2025-03-14,Spain,Spec,OffPeak,10853.64,-472588.8721,-516416.19119999994,43827.319099999964
2025-03-14,Spain,Spec,Peak,14666.96,-677964.5383,-832349.98,154385.44169999997
2025-03-14,Switzerland,Spec,OffPeak,-48866.91,2338129.7441,2325087.5778,13042.166299999692
2025-03-14,Switzerland,Spec,Peak,-49401.54,2370315.7251,2803537.395,-433221.6699000001
2025-03-14,United Kingdom,Spec,OffPeak,-13236.89,597920.3756,629811.2261999999,-31890.85059999989
2025-03-14,United Kingdom,Spec,Peak,-13239.72,611220.775,751354.11,-140133.33499999996
2025-03-15,France,Spec,OffPeak,13292.14,-794276.6933,-632440.0212,-161836.67210000008
2025-03-15,France,Spec,Peak,11433.19,-716773.6102,-648833.5325,-67940.07770000002
2025-03-15,Germany,Spec,OffPeak,35354.39,-1652441.68,-1682161.8762,29720.196200000122
2025-03-15,Germany,Spec,Peak,36834.55,-1692130.1533,-2090360.7125,398230.5592
2025-03-15,Spain,Spec,OffPeak,15343.17,-722853.3741,-730028.0286,7174.654499999946
2025-03-15,Spain,Spec,Peak,7481.25,-286999.8453,-424560.9375,137561.0922
2025-03-15,Switzerland,Spec,OffPeak,-53382.34,2523715.2546,2539931.7372,-16216.482599999756
2025-03-15,Switzerland,Spec,Peak,-48362.65,2281715.9793,2744580.3875,-462864.4082000004
2025-03-15,United Kingdom,Spec,OffPeak,-14316.37,669346.252,681172.8846,-11826.632600000012
2025-03-15,United Kingdom,Spec,Peak,-19116.37,900771.1017,1084853.9975,-184082.89580000006
2025-03-16,France,Spec,OffPeak,12731.26,-755120.7598,-605753.3508,-149367.40899999999
2025-03-16,France,Spec,Peak,12413.26,-765434.2584,-704452.505,-60981.753400000045
2025-03-16,Germany,Spec,OffPeak,37256.85,-1731663.9729,-1772680.923,41016.95010000002
2025-03-16,Germany,Spec,Peak,34219.79,-1546487.238,-1941973.0825,395485.8445000001
2025-03-16,Spain,Spec,OffPeak,11138.22,-518952.8655,-529956.5076,11003.642099999997
2025-03-16,Spain,Spec,Peak,5903.17,-229967.3286,-335004.89749999996,105037.56889999995
2025-03-16,Switzerland,Spec,OffPeak,-46765.17,2191454.7545,2225086.7886,-33632.03410000028
2025-03-16,Switzerland,Spec,Peak,-53517.33,2556103.7529,3037108.4775,-481004.72459999984
2025-03-16,United Kingdom,Spec,OffPeak,-18030.28,865040.4907,857880.7224,7159.768299999996
2025-03-16,United Kingdom,Spec,Peak,-17014.54,770009.8599,965575.145,-195565.28509999998
2025-03-17,France,Spec,OffPeak,7018.19,-443690.4365,-333925.4802,-109764.95630000002
2025-03-17,France,Spec,Peak,7227.03,-486939.6602,-410133.9525000001,-76805.70769999991
2025-03-17,Germany,Spec,OffPeak,29569.87,-1384793.3969,-1406934.4146,22141.017699999968
2025-03-17,Germany,Spec,Peak,36329.72,-1675485.5823,-2061711.6099999999,386226.0277
2025-03-17,Spain,Spec,OffPeak,20124.11,-897263.5908,-957505.1538,60241.562999999966
2025-03-17,Spain,Spec,Peak,14436.47,-601017.8789,-819269.6725000001,218251.7936000001
2025-03-17,Switzerland,Spec,OffPeak,-42370.22,1973311.4859,2015975.0676,-42663.58169999998
2025-03-17,Switzerland,Spec,Peak,-41755.08,1976965.8318,2369600.79,-392634.9582
2025-03-17,United Kingdom,Spec,OffPeak,-26229.04,1310926.1478,1247977.7232,62948.42460000003
2025-03-17,United Kingdom,Spec,Peak,-24751.36,1219630.4666,1404639.68,-185009.2134
2025-03-18,France,Spec,OffPeak,19511.35,-1181397.867,-928350.033,-253047.83400000003
2025-03-18,France,Spec,Peak,23776.97,-1370978.8646,-1349343.0475,-21635.81709999987
2025-03-18,Germany,Spec,OffPeak,32136.57,-1506285.6475,-1529058.0006,22772.35309999995
2025-03-18,Germany,Spec,Peak,39256.04,-1831803.3434,-2227780.27,395976.9266000001
2025-03-18,Spain,Spec,OffPeak,6071.82,-249943.2775,-288897.19560000004,38953.91810000004
2025-03-18,Spain,Spec,Peak,11568.3,-526896.0783,-656501.025,129604.94669999997
2025-03-18,Switzerland,Spec,OffPeak,-45023.94,2153501.2545,2142239.0652,11262.189299999736
2025-03-18,Switzerland,Spec,Peak,-42376.73,2005979.5114,2404879.4275,-398899.91610000026
2025-03-18,United Kingdom,Spec,OffPeak,-34351.81,1711222.7956,1634459.1198,76763.67580000008
2025-03-18,United Kingdom,Spec,Peak,-33285.34,1658999.7992,1888943.045,-229943.24579999992
2025-03-19,France,Spec,OffPeak,12240.67,-733837.4165,-582411.0786,-151426.33790000004
2025-03-19,France,Spec,Peak,15672.73,-897306.1367,-889427.4275,-7878.709200000041
2025-03-19,Germany,Spec,OffPeak,34723.7,-1620790.2262,-1652153.646,31363.419800000032
2025-03-19,Germany,Spec,Peak,40212.38,-1868748.2001,-2282052.565,413304.3648999999
2025-03-19,Spain,Spec,OffPeak,7904.28,-330218.6135,-376085.64239999995,45867.028899999976
2025-03-19,Spain,Spec,Peak,12402.5,-557804.1905,-703841.875,146037.68449999997
2025-03-19,Switzerland,Spec,OffPeak,-53970.13,2557085.5922,2567898.7854,-10813.193200000096
2025-03-19,Switzerland,Spec,Peak,-49878.51,2386280.0155,2830605.4425,-444325.4269999997
2025-03-19,United Kingdom,Spec,OffPeak,-33357.63,1671880.9836,1587156.0354,84724.94819999998
2025-03-19,United Kingdom,Spec,Peak,-32758.5,1601831.9497,1859044.875,-257212.9253
2025-03-20,France,Spec,OffPeak,3309.94,-316966.134,-157486.94520000002,-159479.1888
2025-03-20,France,Spec,Peak,12323.55,-746896.1377,-699361.4625,-47534.67519999994
2025-03-20,Germany,Spec,OffPeak,34554.65,-1615323.6298,-1644110.247,28786.61719999998
2025-03-20,Germany,Spec,Peak,33337.69,-1546984.7888,-1891913.9075,344929.1187
2025-03-20,Spain,Spec,OffPeak,20444.4,-940877.4258,-972744.5519999999,31867.12619999994
2025-03-20,Spain,Spec,Peak,8243.68,-333966.2895,-467828.84,133862.5505
2025-03-20,Switzerland,Spec,OffPeak,-54895.97,2600524.3628,2611950.2526,-11425.889800000004
2025-03-20,Switzerland,Spec,Peak,-46769.82,2196080.0212,2654187.285,-458107.2638000003
2025-03-20,United Kingdom,Spec,OffPeak,-23731.96,1174458.5273,1129166.6568,45291.87049999996
2025-03-20,United Kingdom,Spec,Peak,-26855.04,1315411.1084,1524023.52,-208612.4116
2025-03-21,France,Spec,OffPeak,12444.06,-749832.4571,-592088.3748,-157744.0823
2025-03-21,France,Spec,Peak,12477.11,-751260.6639,-708075.9925,-43184.67139999999
2025-03-21,Germany,Spec,OffPeak,36971.78,-1705386.8374,-1759117.2924,53730.45499999984
2025-03-21,Germany,Spec,Peak,32228.69,-1502001.035,-1828978.1575,326977.12250000006
2025-03-21,Spain,Spec,OffPeak,13192.67,-595575.8955,-627707.2386,32131.343100000056
2025-03-21,Spain,Spec,Peak,13975.99,-632880.8048,-793137.4325,160256.62769999995
2025-03-21,Switzerland,Spec,OffPeak,-55402.18,2632354.1616,2636035.7243999997,-3681.5627999994904
2025-03-21,Switzerland,Spec,Peak,-46409.71,2188472.169,2633751.0425,-445278.87349999975
2025-03-21,United Kingdom,Spec,OffPeak,-28434.68,1398844.9105,1352922.0744,45922.83609999996
2025-03-21,United Kingdom,Spec,Peak,-23474.93,1149526.0516,1332202.2775,-182676.2259000002
2025-03-22,France,Spec,OffPeak,9322.96,-573919.5791,-443586.43679999997,-130333.1423
2025-03-22,France,Spec,Peak,7653.5,-515341.1487,-434336.125,-81005.02370000002
2025-03-22,Germany,Spec,OffPeak,35110.04,-1677706.1439,-1670535.7031999999,-7170.440700000152
2025-03-22,Germany,Spec,Peak,42961.0,-2036205.9652,-2438036.75,401830.7848
2025-03-22,Spain,Spec,OffPeak,18921.57,-896627.6109,-900288.3006,3660.689699999988
2025-03-22,Spain,Spec,Peak,15620.93,-712012.021,-886487.7775,174475.75650000002
2025-03-22,Switzerland,Spec,OffPeak,-40182.87,1883133.6361,1911900.9546,-28767.318500000052
2025-03-22,Switzerland,Spec,Peak,-47584.3,2255882.5643,2700409.025,-444526.4606999997
2025-03-22,United Kingdom,Spec,OffPeak,-29336.42,1456460.5157,1395826.8636,60633.652100000065
2025-03-22,United Kingdom,Spec,Peak,-31118.84,1548361.5714,1765994.17,-217632.5985999999
2025-03-23,France,Spec,OffPeak,16009.57,-953691.3785,-761735.3406,-191956.0379
2025-03-23,France,Spec,Peak,8750.98,-567496.7019,-496618.11500000005,-70878.58689999994
2025-03-23,Germany,Spec,OffPeak,39930.9,-1893700.3342,-1899912.2219999998,6211.8877999999095
2025-03-23,Germany,Spec,Peak,32648.87,-1539556.9336,-1852823.3725,313266.43889999995
2025-03-23,Spain,Spec,OffPeak,11589.53,-503980.1322,-551429.8374,47449.70519999997
2025-03-23,Spain,Spec,Peak,16069.7,-737797.0568,-911955.4750000001,174158.41820000007
2025-03-23,Switzerland,Spec,OffPeak,-41077.2,1918731.6194,1954453.176,-35721.55660000001
2025-03-23,Switzerland,Spec,Peak,-45656.18,2190902.4558,2590988.215,-400085.75919999974
2025-03-23,United Kingdom,Spec,OffPeak,-35259.29,1727513.188,1677637.0182,49876.16980000003
2025-03-23,United Kingdom,Spec,Peak,-29061.45,1443869.1978,1649237.2875,-205368.08970000013
2025-03-24,France,Spec,OffPeak,8064.75,-533321.7425,-383720.805,-149600.93750000006
2025-03-24,France,Spec,Peak,16369.37,-925901.4614,-928961.7475,3060.2861000000266
2025-03-24,Germany,Spec,OffPeak,47285.1,-2279830.8256,-2249825.0579999997,-30005.76760000037
2025-03-24,Germany,Spec,Peak,38112.82,-1829230.227,-2162902.535,333672.3080000002
2025-03-24,Spain,Spec,OffPeak,22877.13,-1062279.5808,-1088493.8454,26214.26459999988
2025-03-24,Spain,Spec,Peak,20866.22,-974825.149,-1184157.9849999999,209332.8359999999
2025-03-24,Switzerland,Spec,OffPeak,-46695.02,2207813.4762,2221749.0516,-13935.575399999972
2025-03-24,Switzerland,Spec,Peak,-47803.75,2238937.4321,2712862.8125,-473925.38040000014
2025-03-24,United Kingdom,Spec,OffPeak,-37646.11,1784266.0556,1791201.9138,-6935.8581999999005
2025-03-24,United Kingdom,Spec,Peak,-27064.54,1307082.5855,1535912.645,-228830.05949999997
2025-03-25,France,Spec,OffPeak,16345.64,-939537.4427,-777725.5512,-161811.89150000003
2025-03-25,France,Spec,Peak,6886.87,-451794.8013,-390829.8725,-60964.928799999994
2025-03-25,Germany,Spec,OffPeak,33622.62,-1577262.4665,-1599764.2596,22501.793099999893
2025-03-25,Germany,Spec,Peak,40071.62,-1917539.7768,-2274064.435,356524.65819999995
2025-03-25,Spain,Spec,OffPeak,7658.97,-321656.8768,-364413.7925999999,42756.9157999999
2025-03-25,Spain,Spec,Peak,9880.27,-440247.9762,-560705.3225,120457.34630000003
2025-03-25,Switzerland,Spec,OffPeak,-50002.99,2376321.4363,2379142.2642,-2820.8278999999166
2025-03-25,Switzerland,Spec,Peak,-50621.12,2377390.3298,2872748.56,-495358.2302000001
2025-03-25,United Kingdom,Spec,OffPeak,-30736.63,1456053.5896,1462448.8554,-6395.265799999936
2025-03-25,United Kingdom,Spec,Peak,-34362.58,1662188.2535,1950076.415,-287888.16149999993
2025-03-26,France,Spec,OffPeak,15239.53,-882079.552,-725096.8374,-156982.71460000006
2025-03-26,France,Spec,Peak,9052.64,-569519.4716,-513737.32,-55782.15160000004
2025-03-26,Germany,Spec,OffPeak,37162.98,-1767546.1599,-1768214.5884,668.4284999999218
2025-03-26,Germany,Spec,Peak,43100.85,-2050604.3573,-2445973.2375,395368.8801999998
2025-03-26,Spain,Spec,OffPeak,16092.12,-743828.4307,-765663.0696,21834.63890000002
2025-03-26,Spain,Spec,Peak,12720.1,-576648.0783,-721865.675,145217.5967
2025-03-26,Switzerland,Spec,OffPeak,-48416.25,2313945.1915,2303645.175,10300.016500000376
2025-03-26,Switzerland,Spec,Peak,-49936.43,2340293.7771,2833892.4025,-493598.6253999998
2025-03-26,United Kingdom,Spec,OffPeak,-28203.93,1368231.1421,1341942.9894,26288.152699999977
2025-03-26,United Kingdom,Spec,Peak,-32505.12,1527724.1919,1844665.56,-316941.3681000001
2025-03-27,France,Spec,OffPeak,16517.21,-970272.4553,-785888.8518,-184383.60350000008
2025-03-27,France,Spec,Peak,10098.37,-635733.4863,-573082.4975,-62650.988799999934
2025-03-27,Germany,Spec,OffPeak,52807.06,-2511812.6383,-2512559.9148,747.2764999996871
2025-03-27,Germany,Spec,Peak,35842.79,-1717451.7265,-2034078.3325,316626.6059999999
2025-03-27,Spain,Spec,OffPeak,9487.34,-399885.3351,-451407.6372,51522.30209999997
2025-03-27,Spain,Spec,Peak,8421.81,-358989.6666,-477937.7175,118948.05090000003
2025-03-27,Switzerland,Spec,OffPeak,-43455.03,2097163.2476,2067590.3274,29572.92019999982
2025-03-27,Switzerland,Spec,Peak,-52006.22,2464402.019,2951352.985,-486950.966
2025-03-27,United Kingdom,Spec,OffPeak,-37097.64,1776254.3189,1765105.7112,11148.607700000051
2025-03-27,United Kingdom,Spec,Peak,-38750.01,1839990.7507,2199063.0675,-359072.3167999999
2025-03-28,France,Spec,OffPeak,9114.02,-587315.4425,-433645.07159999997,-153670.37090000004
2025-03-28,France,Spec,Peak,9140.91,-609040.0083,-518746.64249999996,-90293.36580000003
2025-03-28,Germany,Spec,OffPeak,47247.99,-2230701.4912,-2248059.3641999997,17357.872999999672
2025-03-28,Germany,Spec,Peak,35503.48,-1669681.1158,-2014822.49,345141.37419999996
2025-03-28,Spain,Spec,OffPeak,11515.6,-514750.3418,-547912.248,33161.90620000003
2025-03-28,Spain,Spec,Peak,7972.84,-339659.1635,-452458.67000000004,112799.50650000002
2025-03-28,Switzerland,Spec,OffPeak,-45215.13,2124566.212,2151335.8854,-26769.673400000203
2025-03-28,Switzerland,Spec,Peak,-48742.09,2298349.3108,2766113.6075,-467764.29669999983
2025-03-28,United Kingdom,Spec,OffPeak,-26579.28,1267032.3848,1264642.1424,2390.2424000001047
2025-03-28,United Kingdom,Spec,Peak,-28408.32,1326120.3041,1612172.16,-286051.85589999985
2025-03-29,France,Spec,OffPeak,12579.43,-805314.648,-598529.2794,-206785.36860000005
2025-03-29,France,Spec,Peak,11703.46,-703566.3795,-664171.355,-39395.02450000006
2025-03-29,Germany,Spec,OffPeak,42449.56,-2008238.7422,-2019750.0648,11511.322600000072
2025-03-29,Germany,Spec,Peak,46406.21,-2202075.7902,-2633552.4175,431476.6272999998
2025-03-29,Spain,Spec,OffPeak,15145.23,-697604.1315,-720610.0434,23005.91189999995
2025-03-29,Spain,Spec,Peak,14017.78,-640041.7815,-795509.015,155467.23349999997
2025-03-29,Switzerland,Spec,OffPeak,-54558.72,2579379.6982,2595903.8976,-16524.19939999981
2025-03-29,Switzerland,Spec,Peak,-49979.39,2365536.9635,2836330.3825,-470793.41899999976
2025-03-29,United Kingdom,Spec,OffPeak,-30989.76,1486980.5231,1474492.7808,12487.742300000042
2025-03-29,United Kingdom,Spec,Peak,-33924.04,1604840.0173,1925189.27,-320349.25270000007
2025-03-30,France,Spec,OffPeak,5986.04,-429758.1977,-284815.7832,-144942.4145
2025-03-30,France,Spec,Peak,14796.9,-879723.7218,-839724.075,-39999.646800000104
2025-03-30,Germany,Spec,OffPeak,38001.45,-1817837.1372,-1808108.991,-9728.146200000076
2025-03-30,Germany,Spec,Peak,41807.12,-1991152.2946,-2372554.06,381401.76540000015
2025-03-30,Spain,Spec,OffPeak,6978.27,-276453.5864,-332026.0866,55572.50020000001
2025-03-30,Spain,Spec,Peak,14368.38,-651056.8921,-815405.565,164348.6728999999
2025-03-30,Switzerland,Spec,OffPeak,-42037.88,1980839.058,2000162.3303999999,-19323.2723999999
2025-03-30,Switzerland,Spec,Peak,-53183.44,2524460.5259,3018160.22,-493699.69410000043
2025-03-30,United Kingdom,Spec,OffPeak,-31529.82,1509451.3486,1500188.8355999999,9262.513000000035
2025-03-30,United Kingdom,Spec,Peak,-29693.53,1412481.3071,1685107.8275,-272626.5203999998
2025-03-31,France,Spec,OffPeak,7334.36,-492391.6527,-348968.8488,-143422.8039
2025-03-31,France,Spec,Peak,9587.24,-585937.3236,-544075.87,-41861.45360000001
2025-03-31,Germany,Spec,OffPeak,44071.17,-2097574.969,-2096906.2685999998,-668.7004000002053
2025-03-31,Germany,Spec,Peak,34671.81,-1606431.4062,-1967625.2175,361193.81129999994
2025-03-31,Spain,Spec,OffPeak,14767.54,-677531.4671,-702639.5532,25108.086099999957
2025-03-31,Spain,Spec,Peak,20268.21,-958058.3278,-1150220.9175,192162.5897
2025-03-31,Switzerland,Spec,OffPeak,-44142.76,2126721.4939,2100312.5208,26408.97310000006
2025-03-31,Switzerland,Spec,Peak,-45903.06,2179826.804,2604998.655,-425171.8509999998
2025-03-31,United Kingdom,Spec,OffPeak,-25964.89,1262577.3675,1235409.4662,27167.901300000027
2025-03-31,United Kingdom,Spec,Peak,-31413.32,1532905.8486,1782705.91,-249800.0614
2025-04-01,France,Spec,OffPeak,8036.15,-454946.8268,-358894.459,-96052.3678
2025-04-01,France,Spec,Peak,2728.15,-195085.186,-164616.57100000003,-30468.61499999996
2025-04-01,Germany,Spec,OffPeak,-38544.48,1966485.1124,1721396.4767999998,245088.63560000015
2025-04-01,Germany,Spec,Peak,-32733.42,1696941.6084,1975134.5628000002,-278192.95440000016
2025-04-01,Spain,Spec,OffPeak,24080.5,-1145469.4917,-1075435.13,-70034.36170000001
2025-04-01,Spain,Spec,Peak,21825.88,-1027501.0785,-1316973.5992,289472.5207000001
2025-04-01,Switzerland,Spec,OffPeak,-44390.1,2052738.7364,1982461.866,70276.87040000013
2025-04-01,Switzerland,Spec,Peak,-49936.8,2333604.3835,3013186.512,-679582.1285000001
